355,77,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,78,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,79,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,80,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,81,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,82,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,83,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,84,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,85,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,86,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,87,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,88,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,89,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,90,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,91,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,92,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,93,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,94,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,95,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,96,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,97,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,98,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,99,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,100,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,101,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,102,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,103,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,104,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,105,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,106,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,107,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,108,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
355,109,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,77,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,78,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,79,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,80,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,81,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,82,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,83,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,84,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,85,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,86,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,87,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,88,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,89,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,90,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,91,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,92,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,93,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,94,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,95,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,96,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,97,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,98,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,99,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,100,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,101,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,102,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,103,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,104,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,105,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,106,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,107,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,108,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
356,109,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,77,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,78,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,79,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,80,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,81,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,82,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,83,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,84,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,85,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,86,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,87,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,88,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,89,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,90,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,91,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,92,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,93,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,94,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,95,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,96,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,97,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,98,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,99,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,100,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
357,101,0,53,0,0,0,0,0,1,0,0,0,0,1,0,,,,
