0,0,46,56,385,43,0,0,0,0,0,1,0,,,,
0,1,46,56,385,43,0,0,0,0,0,1,0,,,,
0,2,46,56,385,43,0,0,0,0,0,1,0,,,,
0,3,46,56,385,43,0,0,0,0,0,1,0,,,,
1,0,46,56,385,43,0,0,0,0,0,1,0,,,,
1,1,46,56,385,43,0,0,0,0,0,1,0,,,,
1,2,46,56,385,43,0,0,0,0,0,1,0,,,,
1,3,46,56,385,43,0,0,0,0,0,1,0,,,,
2,0,46,56,385,43,0,0,0,0,0,1,0,,,,
2,1,46,56,385,43,0,0,0,0,0,1,0,,,,
2,2,46,56,385,43,0,0,0,0,0,1,0,,,,
2,3,46,56,385,43,0,0,0,0,0,1,0,,,,
3,0,46,56,385,43,0,0,0,0,0,1,0,,,,
3,1,46,56,385,43,0,0,0,0,0,1,0,,,,
3,2,46,56,385,43,0,0,0,0,0,1,0,,,,
3,3,46,56,385,43,0,0,0,0,0,1,0,,,,
0,0,46,56,385,44,0,0,0,0,0,1,0,,,,
0,1,46,56,385,44,0,0,0,0,0,1,0,,,,
0,2,46,56,385,44,0,0,0,0,0,1,0,,,,
0,3,46,56,385,44,0,0,0,0,0,1,0,,,,
1,0,46,56,385,44,0,0,0,0,0,1,0,,,,
1,1,46,56,385,44,0,0,0,0,0,1,0,,,,
1,2,46,56,385,44,0,0,0,0,0,1,0,,,,
1,3,46,56,385,44,0,0,0,0,0,1,0,,,,
2,0,46,56,385,44,0,0,0,0,0,1,0,,,,
2,1,46,56,385,44,0,0,0,0,0,1,0,,,,
2,2,46,56,385,44,0,0,0,0,0,1,0,,,,
2,3,46,56,385,44,0,0,0,0,0,1,0,,,,
3,0,46,56,385,44,0,0,0,0,0,1,0,,,,
3,1,46,56,385,44,0,0,0,0,0,1,0,,,,
3,2,46,56,385,44,0,0,0,0,0,1,0,,,,
3,3,46,56,385,44,0,0,0,0,0,1,0,,,,
0,0,46,56,385,45,0,0,0,0,0,1,0,,,,
0,1,46,56,385,45,0,0,0,0,0,1,0,,,,
0,2,46,56,385,45,0,0,0,0,0,1,0,,,,
0,3,46,56,385,45,0,0,0,0,0,1,0,,,,
1,0,46,56,385,45,0,0,0,0,0,1,0,,,,
1,1,46,56,385,45,0,0,0,0,0,1,0,,,,
1,2,46,56,385,45,0,0,0,0,0,1,0,,,,
1,3,46,56,385,45,0,0,0,0,0,1,0,,,,
2,0,46,56,385,45,0,0,0,0,0,1,0,,,,
2,1,46,56,385,45,0,0,0,0,0,1,0,,,,
2,2,46,56,385,45,0,0,0,0,0,1,0,,,,
2,3,46,56,385,45,0,0,0,0,0,1,0,,,,
3,0,46,56,385,45,0,0,0,0,0,1,0,,,,
3,1,46,56,385,45,0,0,0,0,0,1,0,,,,
3,2,46,56,385,45,0,0,0,0,0,1,0,,,,
