0,0,42,52,343,184,0,0,0,0,0,1,0,,,,
0,1,42,52,343,184,0,0,0,0,0,1,0,,,,
0,2,42,52,343,184,0,0,0,0,0,1,0,,,,
0,3,42,52,343,184,0,0,0,0,0,1,0,,,,
1,0,42,52,343,184,0,0,0,0,0,1,0,,,,
1,1,42,52,343,184,0,0,0,0,0,1,0,,,,
1,2,42,52,343,184,0,0,0,0,0,1,0,,,,
1,3,42,52,343,184,0,0,0,0,0,1,0,,,,
2,0,42,52,343,184,0,0,0,0,0,1,0,,,,
2,1,42,52,343,184,0,0,0,0,0,1,0,,,,
2,2,42,52,343,184,0,0,0,0,0,1,0,,,,
2,3,42,52,343,184,0,0,0,0,0,1,0,,,,
3,0,42,52,343,184,0,0,0,0,0,1,0,,,,
3,1,42,52,343,184,0,0,0,0,0,1,0,,,,
3,2,42,52,343,184,0,0,0,0,0,1,0,,,,
3,3,42,52,343,184,0,0,0,0,0,1,0,,,,
0,0,42,52,343,185,0,0,0,0,0,1,0,,,,
0,1,42,52,343,185,0,0,0,0,0,1,0,,,,
0,2,42,52,343,185,0,0,0,0,0,1,0,,,,
0,3,42,52,343,185,0,0,0,0,0,1,0,,,,
1,0,42,52,343,185,0,0,0,0,0,1,0,,,,
1,1,42,52,343,185,0,0,0,0,0,1,0,,,,
1,2,42,52,343,185,0,0,0,0,0,1,0,,,,
1,3,42,52,343,185,0,0,0,0,0,1,0,,,,
2,0,42,52,343,185,0,0,0,0,0,1,0,,,,
2,1,42,52,343,185,0,0,0,0,0,1,0,,,,
2,2,42,52,343,185,0,0,0,0,0,1,0,,,,
2,3,42,52,343,185,0,0,0,0,0,1,0,,,,
3,0,42,52,343,185,0,0,0,0,0,1,0,,,,
3,1,42,52,343,185,0,0,0,0,0,1,0,,,,
3,2,42,52,343,185,0,0,0,0,0,1,0,,,,
3,3,42,52,343,185,0,0,0,0,0,1,0,,,,
0,0,42,52,343,186,0,0,0,0,0,1,0,,,,
0,1,42,52,343,186,0,0,0,0,0,1,0,,,,
0,2,42,52,343,186,0,0,0,0,0,1,0,,,,
0,3,42,52,343,186,0,0,0,0,0,1,0,,,,
1,0,42,52,343,186,0,0,0,0,0,1,0,,,,
1,1,42,52,343,186,0,0,0,0,0,1,0,,,,
1,2,42,52,343,186,0,0,0,0,0,1,0,,,,
1,3,42,52,343,186,0,0,0,0,0,1,0,,,,
2,0,42,52,343,186,0,0,0,0,0,1,0,,,,
2,1,42,52,343,186,0,0,0,0,0,1,0,,,,
2,2,42,52,343,186,0,0,0,0,0,1,0,,,,
2,3,42,52,343,186,0,0,0,0,0,1,0,,,,
3,0,42,52,343,186,0,0,0,0,0,1,0,,,,
3,1,42,52,343,186,0,0,0,0,0,1,0,,,,
3,2,42,52,343,186,0,0,0,0,0,1,0,,,,
3,3,42,52,343,186,0,0,0,0,0,1,0,,,,
0,0,42,52,343,187,0,0,0,0,0,1,0,,,,
0,1,42,52,343,187,0,0,0,0,0,1,0,,,,
0,2,42,52,343,187,0,0,0,0,0,1,0,,,,
0,3,42,52,343,187,0,0,0,0,0,1,0,,,,
1,0,42,52,343,187,0,0,0,0,0,1,0,,,,
1,1,42,52,343,187,0,0,0,0,0,1,0,,,,
1,2,42,52,343,187,0,0,0,0,0,1,0,,,,
1,3,42,52,343,187,0,0,0,0,0,1,0,,,,
2,0,42,52,343,187,0,0,0,0,0,1,0,,,,
2,1,42,52,343,187,0,0,0,0,0,1,0,,,,
2,2,42,52,343,187,0,0,0,0,0,1,0,,,,
2,3,42,52,343,187,0,0,0,0,0,1,0,,,,
3,0,42,52,343,187,0,0,0,0,0,1,0,,,,
3,1,42,52,343,187,0,0,0,0,0,1,0,,,,
3,2,42,52,343,187,0,0,0,0,0,1,0,,,,
3,3,42,52,343,187,0,0,0,0,0,1,0,,,,
0,0,42,52,343,188,0,0,0,0,0,1,0,,,,
0,1,42,52,343,188,0,0,0,0,0,1,0,,,,
0,2,42,52,343,188,0,0,0,0,0,1,0,,,,
0,3,42,52,343,188,0,0,0,0,0,1,0,,,,
1,0,42,52,343,188,0,0,0,0,0,1,0,,,,
1,1,42,52,343,188,0,0,0,0,0,1,0,,,,
1,2,42,52,343,188,0,0,0,0,0,1,0,,,,
1,3,42,52,343,188,0,0,0,0,0,1,0,,,,
2,0,42,52,343,188,0,0,0,0,0,1,0,,,,
2,1,42,52,343,188,0,0,0,0,0,1,0,,,,
2,2,42,52,343,188,0,0,0,0,0,1,0,,,,
2,3,42,52,343,188,0,0,0,0,0,1,0,,,,
3,0,42,52,343,188,0,0,0,0,0,1,0,,,,
3,1,42,52,343,188,0,0,0,0,0,1,0,,,,
3,2,42,52,343,188,0,0,0,0,0,1,0,,,,
3,3,42,52,343,188,0,0,0,0,0,1,0,,,,
0,0,42,52,343,189,0,0,0,0,0,1,0,,,,
