0,0,40,50,331,84,0,0,0,0,0,1,0,,,,
0,1,40,50,331,84,0,0,0,0,0,1,0,,,,
0,2,40,50,331,84,0,0,0,0,0,1,0,,,,
0,3,40,50,331,84,0,0,0,0,0,1,0,,,,
1,0,40,50,331,84,0,0,0,0,0,1,0,,,,
1,1,40,50,331,84,0,0,0,0,0,1,0,,,,
1,2,40,50,331,84,0,0,0,0,0,1,0,,,,
1,3,40,50,331,84,0,0,0,0,0,1,0,,,,
2,0,40,50,331,84,0,0,0,0,0,1,0,,,,
2,1,40,50,331,84,0,0,0,0,0,1,0,,,,
2,2,40,50,331,84,0,0,0,0,0,1,0,,,,
2,3,40,50,331,84,0,0,0,0,0,1,0,,,,
3,0,40,50,331,84,0,0,0,0,0,1,0,,,,
3,1,40,50,331,84,0,0,0,0,0,1,0,,,,
3,2,40,50,331,84,0,0,0,0,0,1,0,,,,
3,3,40,50,331,84,0,0,0,0,0,1,0,,,,
0,0,40,50,331,85,0,0,0,0,0,1,0,,,,
0,1,40,50,331,85,0,0,0,0,0,1,0,,,,
0,2,40,50,331,85,0,0,0,0,0,1,0,,,,
0,3,40,50,331,85,0,0,0,0,0,1,0,,,,
1,0,40,50,331,85,0,0,0,0,0,1,0,,,,
1,1,40,50,331,85,0,0,0,0,0,1,0,,,,
1,2,40,50,331,85,0,0,0,0,0,1,0,,,,
1,3,40,50,331,85,0,0,0,0,0,1,0,,,,
2,0,40,50,331,85,0,0,0,0,0,1,0,,,,
2,1,40,50,331,85,0,0,0,0,0,1,0,,,,
2,2,40,50,331,85,0,0,0,0,0,1,0,,,,
2,3,40,50,331,85,0,0,0,0,0,1,0,,,,
3,0,40,50,331,85,0,0,0,0,0,1,0,,,,
3,1,40,50,331,85,0,0,0,0,0,1,0,,,,
3,2,40,50,331,85,0,0,0,0,0,1,0,,,,
3,3,40,50,331,85,0,0,0,0,0,1,0,,,,
0,0,40,50,331,86,0,0,0,0,0,1,0,,,,
0,1,40,50,331,86,0,0,0,0,0,1,0,,,,
0,2,40,50,331,86,0,0,0,0,0,1,0,,,,
0,3,40,50,331,86,0,0,0,0,0,1,0,,,,
1,0,40,50,331,86,0,0,0,0,0,1,0,,,,
1,1,40,50,331,86,0,0,0,0,0,1,0,,,,
1,2,40,50,331,86,0,0,0,0,0,1,0,,,,
1,3,40,50,331,86,0,0,0,0,0,1,0,,,,
2,0,40,50,331,86,0,0,0,0,0,1,0,,,,
2,1,40,50,331,86,0,0,0,0,0,1,0,,,,
2,2,40,50,331,86,0,0,0,0,0,1,0,,,,
2,3,40,50,331,86,0,0,0,0,0,1,0,,,,
3,0,40,50,331,86,0,0,0,0,0,1,0,,,,
3,1,40,50,331,86,0,0,0,0,0,1,0,,,,
3,2,40,50,331,86,0,0,0,0,0,1,0,,,,
3,3,40,50,331,86,0,0,0,0,0,1,0,,,,
0,0,40,50,331,87,0,0,0,0,0,1,0,,,,
0,1,40,50,331,87,0,0,0,0,0,1,0,,,,
0,2,40,50,331,87,0,0,0,0,0,1,0,,,,
0,3,40,50,331,87,0,0,0,0,0,1,0,,,,
1,0,40,50,331,87,0,0,0,0,0,1,0,,,,
1,1,40,50,331,87,0,0,0,0,0,1,0,,,,
1,2,40,50,331,87,0,0,0,0,0,1,0,,,,
1,3,40,50,331,87,0,0,0,0,0,1,0,,,,
2,0,40,50,331,87,0,0,0,0,0,1,0,,,,
2,1,40,50,331,87,0,0,0,0,0,1,0,,,,
2,2,40,50,331,87,0,0,0,0,0,1,0,,,,
2,3,40,50,331,87,0,0,0,0,0,1,0,,,,
3,0,40,50,331,87,0,0,0,0,0,1,0,,,,
