0,0,36,46,333,120,0,0,0,0,0,1,0,,,,
0,1,36,46,333,120,0,0,0,0,0,1,0,,,,
0,2,36,46,333,120,0,0,0,0,0,1,0,,,,
0,3,36,46,333,120,0,0,0,0,0,1,0,,,,
1,0,36,46,333,120,0,0,0,0,0,1,0,,,,
1,1,36,46,333,120,0,0,0,0,0,1,0,,,,
1,2,36,46,333,120,0,0,0,0,0,1,0,,,,
1,3,36,46,333,120,0,0,0,0,0,1,0,,,,
2,0,36,46,333,120,0,0,0,0,0,1,0,,,,
2,1,36,46,333,120,0,0,0,0,0,1,0,,,,
2,2,36,46,333,120,0,0,0,0,0,1,0,,,,
2,3,36,46,333,120,0,0,0,0,0,1,0,,,,
3,0,36,46,333,120,0,0,0,0,0,1,0,,,,
3,1,36,46,333,120,0,0,0,0,0,1,0,,,,
3,2,36,46,333,120,0,0,0,0,0,1,0,,,,
3,3,36,46,333,120,0,0,0,0,0,1,0,,,,
0,0,36,46,333,121,0,0,0,0,0,1,0,,,,
0,1,36,46,333,121,0,0,0,0,0,1,0,,,,
0,2,36,46,333,121,0,0,0,0,0,1,0,,,,
0,3,36,46,333,121,0,0,0,0,0,1,0,,,,
1,0,36,46,333,121,0,0,0,0,0,1,0,,,,
1,1,36,46,333,121,0,0,0,0,0,1,0,,,,
1,2,36,46,333,121,0,0,0,0,0,1,0,,,,
1,3,36,46,333,121,0,0,0,0,0,1,0,,,,
2,0,36,46,333,121,0,0,0,0,0,1,0,,,,
2,1,36,46,333,121,0,0,0,0,0,1,0,,,,
2,2,36,46,333,121,0,0,0,0,0,1,0,,,,
2,3,36,46,333,121,0,0,0,0,0,1,0,,,,
3,0,36,46,333,121,0,0,0,0,0,1,0,,,,
3,1,36,46,333,121,0,0,0,0,0,1,0,,,,
3,2,36,46,333,121,0,0,0,0,0,1,0,,,,
3,3,36,46,333,121,0,0,0,0,0,1,0,,,,
0,0,36,46,333,122,0,0,0,0,0,1,0,,,,
0,1,36,46,333,122,0,0,0,0,0,1,0,,,,
0,2,36,46,333,122,0,0,0,0,0,1,0,,,,
0,3,36,46,333,122,0,0,0,0,0,1,0,,,,
1,0,36,46,333,122,0,0,0,0,0,1,0,,,,
1,1,36,46,333,122,0,0,0,0,0,1,0,,,,
1,2,36,46,333,122,0,0,0,0,0,1,0,,,,
1,3,36,46,333,122,0,0,0,0,0,1,0,,,,
2,0,36,46,333,122,0,0,0,0,0,1,0,,,,
2,1,36,46,333,122,0,0,0,0,0,1,0,,,,
2,2,36,46,333,122,0,0,0,0,0,1,0,,,,
2,3,36,46,333,122,0,0,0,0,0,1,0,,,,
3,0,36,46,333,122,0,0,0,0,0,1,0,,,,
3,1,36,46,333,122,0,0,0,0,0,1,0,,,,
3,2,36,46,333,122,0,0,0,0,0,1,0,,,,
3,3,36,46,333,122,0,0,0,0,0,1,0,,,,
0,0,36,46,333,123,0,0,0,0,0,1,0,,,,
0,1,36,46,333,123,0,0,0,0,0,1,0,,,,
0,2,36,46,333,123,0,0,0,0,0,1,0,,,,
0,3,36,46,333,123,0,0,0,0,0,1,0,,,,
1,0,36,46,333,123,0,0,0,0,0,1,0,,,,
1,1,36,46,333,123,0,0,0,0,0,1,0,,,,
1,2,36,46,333,123,0,0,0,0,0,1,0,,,,
1,3,36,46,333,123,0,0,0,0,0,1,0,,,,
2,0,36,46,333,123,0,0,0,0,0,1,0,,,,
2,1,36,46,333,123,0,0,0,0,0,1,0,,,,
2,2,36,46,333,123,0,0,0,0,0,1,0,,,,
2,3,36,46,333,123,0,0,0,0,0,1,0,,,,
3,0,36,46,333,123,0,0,0,0,0,1,0,,,,
3,1,36,46,333,123,0,0,0,0,0,1,0,,,,
3,2,36,46,333,123,0,0,0,0,0,1,0,,,,
3,3,36,46,333,123,0,0,0,0,0,1,0,,,,
0,0,36,46,333,124,0,0,0,0,0,1,0,,,,
0,1,36,46,333,124,0,0,0,0,0,1,0,,,,
0,2,36,46,333,124,0,0,0,0,0,1,0,,,,
0,3,36,46,333,124,0,0,0,0,0,1,0,,,,
1,0,36,46,333,124,0,0,0,0,0,1,0,,,,
1,1,36,46,333,124,0,0,0,0,0,1,0,,,,
1,2,36,46,333,124,0,0,0,0,0,1,0,,,,
1,3,36,46,333,124,0,0,0,0,0,1,0,,,,
2,0,36,46,333,124,0,0,0,0,0,1,0,,,,
2,1,36,46,333,124,0,0,0,0,0,1,0,,,,
2,2,36,46,333,124,0,0,0,0,0,1,0,,,,
2,3,36,46,333,124,0,0,0,0,0,1,0,,,,
3,0,36,46,333,124,0,0,0,0,0,1,0,,,,
3,1,36,46,333,124,0,0,0,0,0,1,0,,,,
3,2,36,46,333,124,0,0,0,0,0,1,0,,,,
3,3,36,46,333,124,0,0,0,0,0,1,0,,,,
0,0,36,46,333,125,0,0,0,0,0,1,0,,,,
0,1,36,46,333,125,0,0,0,0,0,1,0,,,,
0,2,36,46,333,125,0,0,0,0,0,1,0,,,,
0,3,36,46,333,125,0,0,0,0,0,1,0,,,,
